# Target loading - outer     : b2mn     B2.5 bjb99/7 SOLPS-ITER  2023-11-10  07:01 cydza170
# x	 : coordinate along target [m]. <0 in PFR
# ne	 : electron density [1/m^3]
# Te	 : electron temperature [eV]
# Ti	 : ion temperature [eV]
# Wtot	 : total power flux [W/m^2]
# Wpart	 : power flux with particles [W/m^2]
# Wrad	 : power flux with radiation [W/m^2]
# Wpls	 : power flux with charged particles [W/m^2]
# Wneut	 : power flux with neutral particles [W/m^2]
# Wheat	 : power flux due to particles impinging on wall [W/m^2]
# Wpot	 : power flux due to recombination [W/m^2]
# Whtpl	 : power flux due to plasma particles impinging on wall [W/m^2]
# Wptpl	 : power flux due to plasma recombination [W/m^2]
# xMP	 : radial coordinate in midplane (IMP for inner target(s), OMP for outer(s)) [m]
# Rclfc	 : radial coordinate on target [m]
# Zclfc	 : vertical coordinate on target [m]
# Wpar_xpt	 : parallel power flux around x-point [W/m^2]
# WWpar	 : would-be parallel power flux without dissipation in divertor [W/m^2]
# WWtrg	 : would-be target power flux without dissipation in divertor [W/m^2]
# Lcnnt	 : connection length from midplane to target [m]
# Lcnnx	 : connection length from x-point to target [m]
#           x            ne            Te            Ti          Wtot         Wpart          Wrad          Wpls         Wneut         Wheat          Wpot         Whtpl         Wptpl           xMP         Rclfc         Zclfc      Wpar_xpt         WWpar         WWtrg         Lcnnt         Lcnnx
 -3.94517E-01   1.99734E+16   1.39913E+00   7.44825E+00   1.16432E+05   1.45168E+04   1.01916E+05  -2.37883E+01   1.45406E+04   1.12257E+04   3.29106E+03  -6.12103E+01   3.74219E+01  -2.46325E-01   1.11508E+00  -2.06000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.28774E+01   6.38330E+00
 -3.52409E-01   3.03903E+16   1.34742E+00   7.02997E+00   1.27411E+05   1.64588E+04   1.10952E+05   1.14175E+02   1.63446E+04   1.27541E+04   3.70467E+03   6.68214E+01   4.73536E+01  -2.32256E-01   1.15719E+00  -2.06000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.41490E+01   7.07818E+00
 -3.07876E-01   3.70414E+16   1.47174E+00   5.78396E+00   1.36568E+05   1.70530E+04   1.19515E+05  -2.28036E+01   1.70758E+04   1.31862E+04   3.86677E+03  -6.86355E+01   4.58318E+01  -2.18308E-01   1.20172E+00  -2.06000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.53332E+01   7.57691E+00
 -2.60278E-01   3.32716E+16   8.96938E-01   4.05004E+00   1.45290E+05   1.94055E+04   1.25884E+05  -8.91765E+00   1.94144E+04   1.50319E+04   4.37360E+03  -3.82971E+01   2.93794E+01  -2.04415E-01   1.24932E+00  -2.06000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.71699E+01   8.59653E+00
 -2.08657E-01   2.44596E+16   9.71335E-01   2.74789E+00   1.46964E+05   1.96915E+04   1.27273E+05   9.00649E+00   1.96825E+04   1.52715E+04   4.41993E+03  -6.71493E+00   1.57214E+01  -1.90609E-01   1.30094E+00  -2.06000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.88744E+01   9.33367E+00
 -1.64444E-01   2.72917E+16   8.08754E-01   1.78903E+00   1.45077E+05   2.02449E+04   1.24832E+05  -4.61994E+00   2.02495E+04   1.56928E+04   4.55201E+03  -2.55495E+01   2.09296E+01  -1.77066E-01   1.34430E+00  -2.05465E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.03769E+01   1.01595E+01
 -1.36022E-01   1.10490E+17   6.15519E-01   2.42487E+00   1.31550E+05   2.03818E+04   1.11168E+05   1.17119E+02   2.02647E+04   1.57363E+04   4.64545E+03   6.15182E+00   1.10967E+02  -1.63868E-01   1.36860E+00  -2.04140E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.14264E+01   1.07919E+01
 -1.14850E-01   3.60712E+17   8.41675E-01   1.61699E+00   1.40268E+05   1.96320E+04   1.20636E+05   4.58333E+02   1.91736E+04   1.49665E+04   4.66552E+03   8.31648E+01   3.75168E+02  -1.50815E-01   1.38357E+00  -2.02643E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.15316E+01   1.07059E+01
 -9.59634E-02   1.35259E+18   9.69044E-01   1.44070E+00   1.56378E+05   2.65734E+04   1.29805E+05   1.23915E+03   2.53343E+04   1.95365E+04   7.03694E+03  -1.28924E+02   1.36807E+03  -1.38028E-01   1.39692E+00  -2.01308E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.21462E+01   1.10276E+01
 -7.92256E-02   4.07608E+18   1.16431E+00   1.30030E+00   1.68447E+05   2.96871E+04   1.38760E+05   4.21866E+03   2.54684E+04   2.02083E+04   9.47876E+03   4.38793E+02   3.77987E+03  -1.25747E-01   1.40876E+00  -2.00124E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.28157E+01   1.14628E+01
