# Target loading - inner_top : b2mn     B2.5 bjb99/7 SOLPS-ITER  2023-11-10  07:01 cydza170
# x	 : coordinate along target [m]. <0 in PFR
# ne	 : electron density [1/m^3]
# Te	 : electron temperature [eV]
# Ti	 : ion temperature [eV]
# Wtot	 : total power flux [W/m^2]
# Wpart	 : power flux with particles [W/m^2]
# Wrad	 : power flux with radiation [W/m^2]
# Wpls	 : power flux with charged particles [W/m^2]
# Wneut	 : power flux with neutral particles [W/m^2]
# Wheat	 : power flux due to particles impinging on wall [W/m^2]
# Wpot	 : power flux due to recombination [W/m^2]
# Whtpl	 : power flux due to plasma particles impinging on wall [W/m^2]
# Wptpl	 : power flux due to plasma recombination [W/m^2]
# xMP	 : radial coordinate in midplane (IMP for inner target(s), OMP for outer(s)) [m]
# Rclfc	 : radial coordinate on target [m]
# Zclfc	 : vertical coordinate on target [m]
# Wpar_xpt	 : parallel power flux around x-point [W/m^2]
# WWpar	 : would-be parallel power flux without dissipation in divertor [W/m^2]
# WWtrg	 : would-be target power flux without dissipation in divertor [W/m^2]
# Lcnnt	 : connection length from midplane to target [m]
# Lcnnx	 : connection length from x-point to target [m]
#           x            ne            Te            Ti          Wtot         Wpart          Wrad          Wpls         Wneut         Wheat          Wpot         Whtpl         Wptpl           xMP         Rclfc         Zclfc      Wpar_xpt         WWpar         WWtrg         Lcnnt         Lcnnx
 -1.20277E-01   2.97893E+16   1.79514E+00   9.82881E+00   5.60242E+04   1.47817E+04   4.12425E+04   2.24830E+02   1.45569E+04   1.43607E+04   4.21017E+02   1.24984E+01   2.12331E+02  -2.46324E-01   3.80919E-01   1.35092E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.49870E+00   1.26010E+00
 -1.08955E-01   5.27638E+16   2.11276E+00   1.09360E+01   6.19012E+04   1.99349E+04   4.19663E+04   9.26475E+02   1.90084E+04   1.92670E+04   6.67909E+02   5.31068E+02   3.95407E+02  -2.32255E-01   3.72913E-01   1.34291E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.90226E+00   1.45037E+00
 -9.82877E-02   9.20645E+16   2.48787E+00   1.23856E+01   6.11756E+04   1.83507E+04   4.28249E+04   6.18361E+02   1.77323E+04   1.73974E+04   9.53251E+02  -8.06822E+01   6.99043E+02  -2.18307E-01   3.65370E-01   1.33537E+00   0.00000E+00   0.00000E+00   0.00000E+00   3.25855E+00   1.64834E+00
 -8.82943E-02   1.53522E+17   2.93292E+00   1.40799E+01   6.12159E+04   1.73115E+04   4.39044E+04   2.81269E+03   1.44988E+04   1.58667E+04   1.44482E+03   1.57573E+03   1.23696E+03  -2.04414E-01   3.58304E-01   1.32830E+00   0.00000E+00   0.00000E+00   0.00000E+00   3.73473E+00   1.86484E+00
 -7.90045E-02   2.44667E+17   3.40888E+00   1.58936E+01   6.20272E+04   1.70307E+04   4.49965E+04   3.45428E+03   1.35764E+04   1.48406E+04   2.19008E+03   1.45883E+03   1.99545E+03  -1.90608E-01   3.51735E-01   1.32174E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.14712E+00   2.09631E+00
 -7.03233E-02   4.02320E+17   3.91873E+00   1.77039E+01   6.61099E+04   2.00628E+04   4.60471E+04   7.42682E+03   1.26360E+04   1.64406E+04   3.62219E+03   3.98577E+03   3.44104E+03  -1.77064E-01   3.45597E-01   1.31560E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.63717E+00   2.32519E+00
 -6.24150E-02   6.15303E+17   4.45240E+00   1.96179E+01   7.60607E+04   2.87919E+04   4.72688E+04   1.54861E+04   1.33058E+04   2.30897E+04   5.70221E+03   9.97467E+03   5.51146E+03  -1.63866E-01   3.40004E-01   1.31000E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.18765E+00   2.57477E+00
 -5.51922E-02   9.38256E+17   4.99920E+00   2.15373E+01   8.31774E+04   3.16938E+04   5.14836E+04   1.88018E+04   1.28920E+04   2.30411E+04   8.65266E+03   1.03339E+04   8.46784E+03  -1.50813E-01   3.35176E-01   1.30465E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.64881E+00   2.84015E+00
 -4.77486E-02   1.35670E+18   5.58647E+00   2.34581E+01   8.61840E+04   3.06495E+04   5.55345E+04   2.62725E+04   4.37699E+03   2.07040E+04   9.94545E+03   1.63898E+04   9.88271E+03  -1.38026E-01   3.33000E-01   1.29797E+00   0.00000E+00   0.00000E+00   0.00000E+00   6.21650E+00   3.12103E+00
 -4.01964E-02   1.88356E+18   6.11816E+00   2.51312E+01   1.06438E+05   5.17393E+04   5.46988E+04   4.46687E+04   7.07058E+03   3.77648E+04   1.39745E+04   3.07956E+04   1.38731E+04  -1.25745E-01   3.33000E-01   1.29042E+00   0.00000E+00   0.00000E+00   0.00000E+00   6.83366E+00   3.40039E+00
