# Target loading - inner_top : b2mn     B2.5 bjb99/7 SOLPS-ITER  2023-11-10  07:25 cydza170
# x	 : coordinate along target [m]. <0 in PFR
# ne	 : electron density [1/m^3]
# Te	 : electron temperature [eV]
# Ti	 : ion temperature [eV]
# Wtot	 : total power flux [W/m^2]
# Wpart	 : power flux with particles [W/m^2]
# Wrad	 : power flux with radiation [W/m^2]
# Wpls	 : power flux with charged particles [W/m^2]
# Wneut	 : power flux with neutral particles [W/m^2]
# Wheat	 : power flux due to particles impinging on wall [W/m^2]
# Wpot	 : power flux due to recombination [W/m^2]
# Whtpl	 : power flux due to plasma particles impinging on wall [W/m^2]
# Wptpl	 : power flux due to plasma recombination [W/m^2]
# xMP	 : radial coordinate in midplane (IMP for inner target(s), OMP for outer(s)) [m]
# Rclfc	 : radial coordinate on target [m]
# Zclfc	 : vertical coordinate on target [m]
# Wpar_xpt	 : parallel power flux around x-point [W/m^2]
# WWpar	 : would-be parallel power flux without dissipation in divertor [W/m^2]
# WWtrg	 : would-be target power flux without dissipation in divertor [W/m^2]
# Lcnnt	 : connection length from midplane to target [m]
# Lcnnx	 : connection length from x-point to target [m]
#           x            ne            Te            Ti          Wtot         Wpart          Wrad          Wpls         Wneut         Wheat          Wpot         Whtpl         Wptpl           xMP         Rclfc         Zclfc      Wpar_xpt         WWpar         WWtrg         Lcnnt         Lcnnx
 -1.20277E-01   6.43180E+15   2.56731E+00   2.33511E+01   6.51223E+04   2.91338E+04   3.59885E+04   1.27620E+02   2.90062E+04   2.87803E+04   3.53507E+02   5.92264E+01   6.83940E+01  -2.46324E-01   3.80919E-01   1.35092E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.49870E+00   1.26010E+00
 -1.08955E-01   1.34268E+16   2.97624E+00   2.33891E+01   8.76415E+04   5.06365E+04   3.70050E+04   3.94516E+02   5.02420E+04   5.00001E+04   6.36379E+02   2.51985E+02   1.42531E+02  -2.32255E-01   3.72913E-01   1.34291E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.90226E+00   1.45037E+00
 -9.82877E-02   2.80728E+16   3.38848E+00   2.36393E+01   7.64988E+04   3.83257E+04   3.81731E+04   1.15216E+03   3.71736E+04   3.76744E+04   6.51354E+02   8.66196E+02   2.85960E+02  -2.18307E-01   3.65370E-01   1.33537E+00   0.00000E+00   0.00000E+00   0.00000E+00   3.25855E+00   1.64834E+00
 -8.82943E-02   6.26919E+16   3.82802E+00   2.35349E+01   7.78544E+04   3.83265E+04   3.95279E+04   1.57278E+03   3.67537E+04   3.73283E+04   9.98193E+02   9.35853E+02   6.36927E+02  -2.04414E-01   3.58304E-01   1.32830E+00   0.00000E+00   0.00000E+00   0.00000E+00   3.73473E+00   1.86484E+00
 -7.90045E-02   1.24327E+17   4.33103E+00   2.39703E+01   8.09381E+04   3.99018E+04   4.10363E+04   2.94225E+03   3.69595E+04   3.83138E+04   1.58794E+03   1.71760E+03   1.22465E+03  -1.90608E-01   3.51735E-01   1.32174E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.14712E+00   2.09631E+00
 -7.03233E-02   2.33925E+17   4.92743E+00   2.56124E+01   8.40374E+04   4.14038E+04   4.26336E+04   5.17953E+03   3.62243E+04   3.86735E+04   2.73030E+03   2.80529E+03   2.37424E+03  -1.77064E-01   3.45597E-01   1.31560E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.63717E+00   2.32519E+00
 -6.24150E-02   3.96327E+17   5.63066E+00   2.81488E+01   7.95192E+04   3.52139E+04   4.43052E+04   9.80447E+03   2.54095E+04   3.07662E+04   4.44776E+03   5.60647E+03   4.19800E+03  -1.63866E-01   3.40004E-01   1.31000E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.18765E+00   2.57477E+00
 -5.51922E-02   6.42964E+17   6.38842E+00   3.11932E+01   1.04914E+05   5.83353E+04   4.65783E+04   2.94757E+04   2.88596E+04   5.11643E+04   7.17101E+03   2.25884E+04   6.88734E+03  -1.50813E-01   3.35176E-01   1.30465E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.64881E+00   2.84015E+00
 -4.77486E-02   9.64748E+17   7.31910E+00   3.46729E+01   7.81161E+04   3.89688E+04   3.91473E+04   3.36673E+04   5.30147E+03   3.04918E+04   8.47700E+03   2.52424E+04   8.42489E+03  -1.38026E-01   3.33000E-01   1.29797E+00   0.00000E+00   0.00000E+00   0.00000E+00   6.21650E+00   3.12103E+00
 -4.01964E-02   1.41055E+18   8.34039E+00   3.83479E+01   1.06388E+05   6.69507E+04   3.94378E+04   6.10425E+04   5.90817E+03   5.42350E+04   1.27157E+04   4.83849E+04   1.26576E+04  -1.25745E-01   3.33000E-01   1.29042E+00   0.00000E+00   0.00000E+00   0.00000E+00   6.83366E+00   3.40039E+00
 -3.32962E-02   1.89583E+18   9.59751E+00   4.23617E+01   1.92621E+05   1.52288E+05   4.03332E+04   7.91849E+04   7.31031E+04   1.34810E+05   1.74780E+04   6.24254E+04   1.67595E+04  -1.13761E-01   3.33000E-01   1.28352E+00   0.00000E+00   0.00000E+00   0.00000E+00   7.27212E+00   3.67112E+00
 -2.71131E-02   2.55196E+18   1.12149E+01   4.67584E+01   1.80165E+05   1.38784E+05   4.13807E+04   1.26328E+05   1.24560E+04   1.14700E+05   2.40846E+04   1.02366E+05   2.39622E+04  -1.02011E-01   3.33000E-01   1.27733E+00   0.00000E+00   0.00000E+00   0.00000E+00   7.99869E+00   3.98227E+00
