# Target loading - outer     : b2mn     B2.5 bjb99/7 SOLPS-ITER  2023-11-10  05:21 cydza170
# x	 : coordinate along target [m]. <0 in PFR
# ne	 : electron density [1/m^3]
# Te	 : electron temperature [eV]
# Ti	 : ion temperature [eV]
# Wtot	 : total power flux [W/m^2]
# Wpart	 : power flux with particles [W/m^2]
# Wrad	 : power flux with radiation [W/m^2]
# Wpls	 : power flux with charged particles [W/m^2]
# Wneut	 : power flux with neutral particles [W/m^2]
# Wheat	 : power flux due to particles impinging on wall [W/m^2]
# Wpot	 : power flux due to recombination [W/m^2]
# Whtpl	 : power flux due to plasma particles impinging on wall [W/m^2]
# Wptpl	 : power flux due to plasma recombination [W/m^2]
# xMP	 : radial coordinate in midplane (IMP for inner target(s), OMP for outer(s)) [m]
# Rclfc	 : radial coordinate on target [m]
# Zclfc	 : vertical coordinate on target [m]
# Wpar_xpt	 : parallel power flux around x-point [W/m^2]
# WWpar	 : would-be parallel power flux without dissipation in divertor [W/m^2]
# WWtrg	 : would-be target power flux without dissipation in divertor [W/m^2]
# Lcnnt	 : connection length from midplane to target [m]
# Lcnnx	 : connection length from x-point to target [m]
#           x            ne            Te            Ti          Wtot         Wpart          Wrad          Wpls         Wneut         Wheat          Wpot         Whtpl         Wptpl           xMP         Rclfc         Zclfc      Wpar_xpt         WWpar         WWtrg         Lcnnt         Lcnnx
 -3.94517E-01   1.18706E+16   1.32332E+00   6.94094E+00   3.86574E+04   4.48150E+03   3.41759E+04   3.14397E+01   4.45006E+03   3.69999E+03   7.81510E+02   1.02922E+01   2.11475E+01  -2.46325E-01   1.11508E+00  -2.06000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.28774E+01   6.38330E+00
 -3.52409E-01   2.17144E+16   1.55034E+00   7.07319E+00   3.84588E+04   5.05436E+03   3.34045E+04   6.45479E+01   4.98981E+03   4.16806E+03   8.86301E+02   3.08352E+01   3.37127E+01  -2.32256E-01   1.15719E+00  -2.06000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.41490E+01   7.07818E+00
 -3.07876E-01   3.58050E+16   1.70637E+00   6.81113E+00   3.77576E+04   5.11911E+03   3.26385E+04   8.52423E+01   5.03386E+03   4.21054E+03   9.08568E+02   3.67892E+01   4.84531E+01  -2.18308E-01   1.20172E+00  -2.06000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.53332E+01   7.57691E+00
 -2.60278E-01   6.36787E+16   1.68823E+00   6.28407E+00   3.64925E+04   4.65388E+03   3.18386E+04   1.18470E+02   4.53541E+03   3.81048E+03   8.43400E+02   5.00161E+01   6.84540E+01  -2.04415E-01   1.24932E+00  -2.06000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.71699E+01   8.59653E+00
 -2.08657E-01   1.13514E+17   1.67334E+00   5.44534E+00   3.56937E+04   4.78096E+03   3.09128E+04   1.50375E+02   4.63058E+03   3.89244E+03   8.88517E+02   5.30663E+01   9.73089E+01  -1.90609E-01   1.30094E+00  -2.06000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.88744E+01   9.33367E+00
 -1.64444E-01   2.00960E+17   1.58014E+00   4.59674E+00   3.66571E+04   5.72185E+03   3.09352E+04   1.97092E+02   5.52476E+03   4.55307E+03   1.16878E+03  -2.76940E+01   2.24786E+02  -1.77066E-01   1.34430E+00  -2.05465E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.03769E+01   1.01595E+01
 -1.36022E-01   3.65047E+17   1.60263E+00   3.99078E+00   3.38519E+04   6.67715E+03   2.71747E+04   4.67540E+02   6.20961E+03   5.09098E+03   1.58618E+03  -5.76249E+01   5.25165E+02  -1.63868E-01   1.36860E+00  -2.04140E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.14264E+01   1.07919E+01
 -1.14850E-01   6.88562E+17   1.71695E+00   3.61420E+00   3.53264E+04   7.25666E+03   2.80697E+04   1.23117E+03   6.02549E+03   5.24028E+03   2.01638E+03   2.44342E+02   9.86826E+02  -1.50815E-01   1.38357E+00  -2.02643E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.15316E+01   1.07059E+01
 -9.59634E-02   1.33474E+18   1.67647E+00   3.10734E+00   3.74047E+04   8.35758E+03   2.90471E+04   2.32013E+03   6.03745E+03   5.52814E+03   2.82944E+03   5.22290E+02   1.79784E+03  -1.38028E-01   1.39692E+00  -2.01308E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.21462E+01   1.10276E+01
 -7.92256E-02   2.29936E+18   1.68889E+00   2.68844E+00   3.95902E+04   9.49402E+03   3.00961E+04   3.41333E+03   6.08069E+03   5.56697E+03   3.92705E+03   5.25266E+02   2.88807E+03  -1.25747E-01   1.40876E+00  -2.00124E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.28157E+01   1.14628E+01
