# Target loading - inner_top : b2mn     B2.5 bjb99/7 SOLPS-ITER  2023-11-10  05:25 cydza170
# x	 : coordinate along target [m]. <0 in PFR
# ne	 : electron density [1/m^3]
# Te	 : electron temperature [eV]
# Ti	 : ion temperature [eV]
# Wtot	 : total power flux [W/m^2]
# Wpart	 : power flux with particles [W/m^2]
# Wrad	 : power flux with radiation [W/m^2]
# Wpls	 : power flux with charged particles [W/m^2]
# Wneut	 : power flux with neutral particles [W/m^2]
# Wheat	 : power flux due to particles impinging on wall [W/m^2]
# Wpot	 : power flux due to recombination [W/m^2]
# Whtpl	 : power flux due to plasma particles impinging on wall [W/m^2]
# Wptpl	 : power flux due to plasma recombination [W/m^2]
# xMP	 : radial coordinate in midplane (IMP for inner target(s), OMP for outer(s)) [m]
# Rclfc	 : radial coordinate on target [m]
# Zclfc	 : vertical coordinate on target [m]
# Wpar_xpt	 : parallel power flux around x-point [W/m^2]
# WWpar	 : would-be parallel power flux without dissipation in divertor [W/m^2]
# WWtrg	 : would-be target power flux without dissipation in divertor [W/m^2]
# Lcnnt	 : connection length from midplane to target [m]
# Lcnnx	 : connection length from x-point to target [m]
#           x            ne            Te            Ti          Wtot         Wpart          Wrad          Wpls         Wneut         Wheat          Wpot         Whtpl         Wptpl           xMP         Rclfc         Zclfc      Wpar_xpt         WWpar         WWtrg         Lcnnt         Lcnnx
 -1.20277E-01   3.02232E+15   2.50848E+00   2.31301E+01   1.20683E+05   1.25152E+04   1.08168E+05   1.68680E+02   1.23465E+04   1.23294E+04   1.85738E+02   1.36648E+02   3.20315E+01  -2.46324E-01   3.80919E-01   1.35092E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.49870E+00   1.26010E+00
 -1.08955E-01   6.33940E+15   2.90845E+00   2.32711E+01   1.24117E+05   1.43226E+04   1.09794E+05   3.68080E+02   1.39545E+04   1.40816E+04   2.40963E+02   3.00842E+02   6.72379E+01  -2.32255E-01   3.72913E-01   1.34291E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.90226E+00   1.45037E+00
 -9.82877E-02   1.36097E+16   3.20559E+00   2.25952E+01   1.30416E+05   1.89537E+04   1.11462E+05   6.67184E+02   1.82865E+04   1.85905E+04   3.63278E+02   5.31563E+02   1.35621E+02  -2.18307E-01   3.65370E-01   1.33537E+00   0.00000E+00   0.00000E+00   0.00000E+00   3.25855E+00   1.64834E+00
 -8.82943E-02   2.57851E+16   3.55917E+00   2.20541E+01   1.29891E+05   1.67246E+04   1.13166E+05   4.90963E+02   1.62337E+04   1.62680E+04   4.56588E+02   2.36475E+02   2.54488E+02  -2.04414E-01   3.58304E-01   1.32830E+00   0.00000E+00   0.00000E+00   0.00000E+00   3.73473E+00   1.86484E+00
 -7.90045E-02   5.86633E+16   3.93497E+00   2.18475E+01   1.31244E+05   1.63480E+04   1.14896E+05   1.13745E+03   1.52105E+04   1.56054E+04   7.42552E+02   5.84255E+02   5.53191E+02  -1.90608E-01   3.51735E-01   1.32174E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.14712E+00   2.09631E+00
 -7.03233E-02   1.17318E+17   4.44581E+00   2.23487E+01   1.29008E+05   1.23538E+04   1.16655E+05   2.71172E+03   9.64212E+03   1.11183E+04   1.23557E+03   1.59619E+03   1.11553E+03  -1.77064E-01   3.45597E-01   1.31560E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.63717E+00   2.32519E+00
 -6.24150E-02   2.22096E+17   4.98067E+00   2.34206E+01   1.44763E+05   2.64276E+04   1.18335E+05   5.84643E+03   2.05812E+04   2.40118E+04   2.41576E+03   3.68690E+03   2.15954E+03  -1.63866E-01   3.40004E-01   1.31000E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.18765E+00   2.57477E+00
 -5.51922E-02   3.74831E+17   5.65500E+00   2.51374E+01   1.50427E+05   2.32759E+04   1.27151E+05   1.38035E+04   9.47241E+03   1.95171E+04   3.75881E+03   1.01626E+04   3.64088E+03  -1.50813E-01   3.35176E-01   1.30465E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.64881E+00   2.84015E+00
 -4.77486E-02   6.09195E+17   6.35729E+00   2.71946E+01   1.59097E+05   2.07099E+04   1.38387E+05   1.59798E+04   4.73002E+03   1.58828E+04   4.82708E+03   1.12116E+04   4.76820E+03  -1.38026E-01   3.33000E-01   1.29797E+00   0.00000E+00   0.00000E+00   0.00000E+00   6.21650E+00   3.12103E+00
 -4.01964E-02   9.07496E+17   7.18691E+00   2.95352E+01   1.76229E+05   3.74538E+04   1.38775E+05   2.94978E+04   7.95600E+03   3.01134E+04   7.34044E+03   2.22565E+04   7.24139E+03  -1.25745E-01   3.33000E-01   1.29042E+00   0.00000E+00   0.00000E+00   0.00000E+00   6.83366E+00   3.40039E+00
