# Target loading - outer     : b2mn     B2.5 bjb99/7 SOLPS-ITER  2023-11-10  05:43 cydza170
# x	 : coordinate along target [m]. <0 in PFR
# ne	 : electron density [1/m^3]
# Te	 : electron temperature [eV]
# Ti	 : ion temperature [eV]
# Wtot	 : total power flux [W/m^2]
# Wpart	 : power flux with particles [W/m^2]
# Wrad	 : power flux with radiation [W/m^2]
# Wpls	 : power flux with charged particles [W/m^2]
# Wneut	 : power flux with neutral particles [W/m^2]
# Wheat	 : power flux due to particles impinging on wall [W/m^2]
# Wpot	 : power flux due to recombination [W/m^2]
# Whtpl	 : power flux due to plasma particles impinging on wall [W/m^2]
# Wptpl	 : power flux due to plasma recombination [W/m^2]
# xMP	 : radial coordinate in midplane (IMP for inner target(s), OMP for outer(s)) [m]
# Rclfc	 : radial coordinate on target [m]
# Zclfc	 : vertical coordinate on target [m]
# Wpar_xpt	 : parallel power flux around x-point [W/m^2]
# WWpar	 : would-be parallel power flux without dissipation in divertor [W/m^2]
# WWtrg	 : would-be target power flux without dissipation in divertor [W/m^2]
# Lcnnt	 : connection length from midplane to target [m]
# Lcnnx	 : connection length from x-point to target [m]
#           x            ne            Te            Ti          Wtot         Wpart          Wrad          Wpls         Wneut         Wheat          Wpot         Whtpl         Wptpl           xMP         Rclfc         Zclfc      Wpar_xpt         WWpar         WWtrg         Lcnnt         Lcnnx
 -3.94517E-01   2.95625E+16   2.02983E+00   1.36711E+01   1.78562E+05   1.14037E+04   1.67159E+05   1.02980E+02   1.13008E+04   8.94822E+03   2.45552E+03   3.09294E+01   7.20511E+01  -2.46325E-01   1.11508E+00  -2.06000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.28774E+01   6.38330E+00
 -3.52409E-01   4.83732E+16   2.21434E+00   1.34170E+01   1.84111E+05   1.29544E+04   1.71157E+05   3.54777E+02   1.25997E+04   1.01966E+04   2.75786E+03   2.54340E+02   1.00438E+02  -2.32256E-01   1.15719E+00  -2.06000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.41490E+01   7.07818E+00
 -3.07876E-01   9.74520E+16   2.32827E+00   1.26930E+01   1.91547E+05   1.51115E+04   1.76436E+05   4.85127E+01   1.50630E+04   1.17598E+04   3.35166E+03  -1.26178E+02   1.74691E+02  -2.18308E-01   1.20172E+00  -2.06000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.53332E+01   7.57691E+00
 -2.60278E-01   1.92744E+17   2.27940E+00   1.12293E+01   1.98837E+05   1.58350E+04   1.83002E+05   3.79508E+02   1.54555E+04   1.23062E+04   3.52885E+03   1.10420E+02   2.69088E+02  -2.04415E-01   1.24932E+00  -2.06000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.71699E+01   8.59653E+00
 -2.08657E-01   3.05661E+17   2.22459E+00   8.82022E+00   2.07139E+05   1.71100E+04   1.90029E+05   4.10562E+02   1.66995E+04   1.32624E+04   3.84767E+03   8.50192E+01   3.25543E+02  -1.90609E-01   1.30094E+00  -2.06000E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.88744E+01   9.33367E+00
 -1.64444E-01   6.35761E+17   1.97540E+00   6.58724E+00   2.07475E+05   1.93382E+04   1.88137E+05   1.51411E+03   1.78241E+04   1.47357E+04   4.60250E+03   6.70935E+02   8.43176E+02  -1.77066E-01   1.34430E+00  -2.05465E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.03769E+01   1.01595E+01
 -1.36022E-01   1.21906E+18   1.98180E+00   5.64413E+00   1.73912E+05   1.80023E+04   1.55910E+05   2.81639E+03   1.51860E+04   1.27308E+04   5.27158E+03   7.47718E+02   2.06868E+03  -1.63868E-01   1.36860E+00  -2.04140E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.14264E+01   1.07919E+01
 -1.14850E-01   2.34381E+18   2.08468E+00   5.25882E+00   1.96469E+05   2.68869E+04   1.69582E+05   6.29962E+03   2.05872E+04   1.85837E+04   8.30314E+03   2.33858E+03   3.96104E+03  -1.50815E-01   1.38357E+00  -2.02643E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.15316E+01   1.07059E+01
 -9.59634E-02   4.39957E+18   2.12663E+00   4.66212E+00   2.15386E+05   3.05971E+04   1.84789E+05   9.87662E+03   2.07205E+04   1.91872E+04   1.14099E+04   2.83695E+03   7.03967E+03  -1.38028E-01   1.39692E+00  -2.01308E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.21462E+01   1.10276E+01
 -7.92256E-02   7.30641E+18   2.06256E+00   4.08885E+00   2.44526E+05   4.28880E+04   2.01638E+05   1.44537E+04   2.84343E+04   2.60025E+04   1.68855E+04   3.56535E+03   1.08884E+04  -1.25747E-01   1.40876E+00  -2.00124E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.28157E+01   1.14628E+01
