# Target loading - inner     : b2mn     B2.5 bjb99/7 SOLPS-ITER  2023-11-10  06:39 cydza170
# x	 : coordinate along target [m]. <0 in PFR
# ne	 : electron density [1/m^3]
# Te	 : electron temperature [eV]
# Ti	 : ion temperature [eV]
# Wtot	 : total power flux [W/m^2]
# Wpart	 : power flux with particles [W/m^2]
# Wrad	 : power flux with radiation [W/m^2]
# Wpls	 : power flux with charged particles [W/m^2]
# Wneut	 : power flux with neutral particles [W/m^2]
# Wheat	 : power flux due to particles impinging on wall [W/m^2]
# Wpot	 : power flux due to recombination [W/m^2]
# Whtpl	 : power flux due to plasma particles impinging on wall [W/m^2]
# Wptpl	 : power flux due to plasma recombination [W/m^2]
# xMP	 : radial coordinate in midplane (IMP for inner target(s), OMP for outer(s)) [m]
# Rclfc	 : radial coordinate on target [m]
# Zclfc	 : vertical coordinate on target [m]
# Wpar_xpt	 : parallel power flux around x-point [W/m^2]
# WWpar	 : would-be parallel power flux without dissipation in divertor [W/m^2]
# WWtrg	 : would-be target power flux without dissipation in divertor [W/m^2]
# Lcnnt	 : connection length from midplane to target [m]
# Lcnnx	 : connection length from x-point to target [m]
#           x            ne            Te            Ti          Wtot         Wpart          Wrad          Wpls         Wneut         Wheat          Wpot         Whtpl         Wptpl           xMP         Rclfc         Zclfc      Wpar_xpt         WWpar         WWtrg         Lcnnt         Lcnnx
 -1.20277E-01   1.79607E+16   1.76578E+00   9.50311E+00   2.60165E+04   9.53164E+03   1.64848E+04   1.99365E+02   9.33227E+03   9.28354E+03   2.48093E+02   7.14834E+01   1.27881E+02  -2.46325E-01   3.80919E-01  -1.35092E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.49870E+00   1.23860E+00
 -1.08956E-01   3.26334E+16   2.03734E+00   1.01518E+01   2.64236E+04   9.75501E+03   1.66686E+04   3.12238E+02   9.44277E+03   9.39893E+03   3.56081E+02   7.77924E+01   2.34446E+02  -2.32256E-01   3.72914E-01  -1.34291E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.90226E+00   1.45189E+00
 -9.82887E-02   5.70785E+16   2.30926E+00   1.06635E+01   2.69006E+04   1.00071E+04   1.68935E+04   7.05191E+02   9.30193E+03   9.47251E+03   5.34610E+02   2.90401E+02   4.14790E+02  -2.18308E-01   3.65371E-01  -1.33537E+00   0.00000E+00   0.00000E+00   0.00000E+00   3.25855E+00   1.61021E+00
 -8.82954E-02   1.07670E+17   2.71002E+00   1.19690E+01   2.83936E+04   1.11903E+04   1.72034E+04   1.63704E+03   9.55324E+03   1.02675E+04   9.22816E+02   8.37281E+02   7.99758E+02  -2.04415E-01   3.58305E-01  -1.32830E+00   0.00000E+00   0.00000E+00   0.00000E+00   3.73473E+00   1.86988E+00
 -7.90058E-02   1.78465E+17   3.12023E+00   1.32016E+01   2.56112E+04   8.09216E+03   1.75190E+04   2.16886E+03   5.92330E+03   6.66172E+03   1.43044E+03   8.14720E+02   1.35414E+03  -1.90609E-01   3.51736E-01  -1.32174E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.14712E+00   2.05081E+00
 -7.03247E-02   2.88128E+17   3.58253E+00   1.46299E+01   2.92564E+04   1.14354E+04   1.78210E+04   5.20556E+03   6.22987E+03   9.09115E+03   2.34428E+03   2.94153E+03   2.26403E+03  -1.77066E-01   3.45597E-01  -1.31560E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.63717E+00   2.31198E+00
 -6.24164E-02   4.44001E+17   4.08132E+00   1.62211E+01   3.26337E+04   1.44157E+04   1.82180E+04   8.99498E+03   5.42075E+03   1.07638E+04   3.65192E+03   5.41289E+03   3.58209E+03  -1.63868E-01   3.40005E-01  -1.31001E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.18765E+00   2.61287E+00
 -5.51936E-02   6.58015E+17   4.58878E+00   1.77332E+01   3.89890E+04   1.89746E+04   2.00143E+04   1.47598E+04   4.21481E+03   1.34705E+04   5.50408E+03   9.31002E+03   5.44978E+03  -1.50815E-01   3.35176E-01  -1.30465E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.64881E+00   2.80866E+00
 -4.77499E-02   9.43020E+17   5.15673E+00   1.94629E+01   4.26213E+04   1.99600E+04   2.26613E+04   1.67929E+04   3.16702E+03   1.35579E+04   6.40206E+03   1.04317E+04   6.36126E+03  -1.38028E-01   3.33000E-01  -1.29797E+00   0.00000E+00   0.00000E+00   0.00000E+00   6.21650E+00   3.09547E+00
 -4.01978E-02   1.29239E+18   5.76250E+00   2.12733E+01   4.44944E+04   2.22578E+04   2.22366E+04   1.87504E+04   3.50736E+03   1.35286E+04   8.72925E+03   1.00664E+04   8.68407E+03  -1.25747E-01   3.33000E-01  -1.29042E+00   0.00000E+00   0.00000E+00   0.00000E+00   6.83366E+00   3.43327E+00
 -3.32974E-02   1.70878E+18   6.41262E+00   2.30899E+01   6.54331E+04   4.33073E+04   2.21258E+04   3.98897E+04   3.41758E+03   3.16719E+04   1.16354E+04   2.82983E+04   1.15914E+04  -1.13763E-01   3.33000E-01  -1.28352E+00   0.00000E+00   0.00000E+00   0.00000E+00   7.27212E+00   3.60100E+00
 -2.71141E-02   2.18871E+18   7.18695E+00   2.52919E+01   7.38369E+04   5.19042E+04   2.19327E+04   4.71557E+04   4.74846E+03   3.65982E+04   1.53060E+04   3.19109E+04   1.52448E+04  -1.02013E-01   3.33000E-01  -1.27734E+00   0.00000E+00   0.00000E+00   0.00000E+00   7.99869E+00   4.01642E+00
 -2.17092E-02   2.61963E+18   8.14720E+00   2.77359E+01   8.29948E+04   6.09055E+04   2.20892E+04   5.72941E+04   3.61149E+03   4.25236E+04   1.83820E+04   3.89586E+04   1.83354E+04  -9.07488E-02   3.33000E-01  -1.27193E+00   0.00000E+00   0.00000E+00   0.00000E+00   8.68752E+00   4.32885E+00
 -1.69132E-02   2.98517E+18   9.65904E+00   3.10920E+01   1.18640E+05   9.62138E+04   2.24262E+04   8.02555E+04   1.59582E+04   7.42612E+04   2.19526E+04   5.85085E+04   2.17470E+04  -7.98216E-02   3.33000E-01  -1.26713E+00   0.00000E+00   0.00000E+00   0.00000E+00   9.22613E+00   4.56641E+00
 -1.27837E-02   3.33502E+18   1.18191E+01   3.52368E+01   1.39086E+05   1.16322E+05   2.27643E+04   1.12917E+05   3.40430E+03   9.05071E+04   2.58146E+04   8.71467E+04   2.57707E+04  -6.91433E-02   3.33000E-01  -1.26301E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.02368E+01   5.11851E+00
 -9.36185E-03   3.53668E+18   1.50848E+01   4.07824E+01   1.78065E+05   1.54782E+05   2.32828E+04   1.45825E+05   8.95703E+03   1.25294E+05   2.94882E+04   1.16452E+05   2.93728E+04  -5.89351E-02   3.33000E-01  -1.25958E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.10606E+01   5.52398E+00
 -6.55532E-03   3.76521E+18   1.95919E+01   4.76417E+01   2.54451E+05   2.30466E+05   2.39852E+04   2.10431E+05   2.00346E+04   1.96993E+05   3.34729E+04   1.77217E+05   3.32148E+04  -4.88739E-02   3.33000E-01  -1.25678E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.24034E+01   6.24761E+00
 -4.23761E-03   4.09461E+18   2.60019E+01   5.61498E+01   3.13202E+05   2.88428E+05   2.47733E+04   2.81467E+05   6.96100E+03   2.49340E+05   3.90887E+04   2.42468E+05   3.89990E+04  -3.89382E-02   3.33000E-01  -1.25446E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.31216E+01   6.57799E+00
 -2.30020E-03   4.40581E+18   3.61729E+01   6.66365E+01   4.55543E+05   4.29921E+05   2.56222E+04   4.03850E+05   2.60709E+04   3.82893E+05   4.70275E+04   3.57158E+05   4.66917E+04  -2.82276E-02   3.33000E-01  -1.25252E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.51290E+01   7.48157E+00
 -7.09720E-04   4.67886E+18   5.34600E+01   7.80692E+01   7.07959E+05   6.81488E+05   2.64702E+04   6.64048E+05   1.74403E+04   6.25708E+05   5.57804E+04   6.08492E+05   5.55557E+04  -1.11899E-02   3.33000E-01  -1.25093E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.93259E+01   9.58609E+00
  7.61855E-04   4.84506E+18   5.87377E+01   7.98365E+01   9.25395E+05   8.98215E+05   2.71803E+04   8.73658E+05   2.45569E+04   8.39196E+05   5.90190E+04   8.14955E+05   5.87027E+04   2.63050E-04   3.33000E-01  -1.24946E+00   3.95600E+07   6.88406E+07   4.73867E+06   2.63673E+01   1.04103E+01
  2.59769E-03   4.91792E+18   6.09639E+01   8.10539E+01   7.89750E+05   7.61976E+05   2.77738E+04   7.47930E+05   1.40461E+04   7.01149E+05   6.08272E+04   6.87284E+05   6.06463E+04   8.96917E-04   3.33000E-01  -1.24762E+00   3.39160E+07   5.76720E+07   3.99176E+06   2.07858E+01   7.55705E+00
  5.02028E-03   5.00558E+18   6.14929E+01   8.23635E+01   9.00355E+05   8.72188E+05   2.81669E+04   8.60603E+05   1.15846E+04   8.10243E+05   6.19452E+04   7.98807E+05   6.17960E+04   1.73343E-03   3.33000E-01  -1.24520E+00   2.52284E+07   4.20942E+07   2.89772E+06   1.90506E+01   6.64978E+00
  7.96860E-03   4.99585E+18   6.06835E+01   8.33384E+01   8.86289E+05   8.57749E+05   2.85403E+04   8.28837E+05   2.89123E+04   7.96161E+05   6.15880E+04   7.67621E+05   6.12156E+04   2.75882E-03   3.33000E-01  -1.24225E+00   1.97853E+07   3.24035E+07   2.21292E+06   1.79863E+01   6.24810E+00
  1.14136E-02   4.86431E+18   5.92158E+01   8.37824E+01   8.40506E+05   8.12174E+05   2.83321E+04   7.92708E+05   1.94666E+04   7.54334E+05   5.78406E+04   7.35118E+05   5.75898E+04   3.96711E-03   3.33000E-01  -1.23881E+00   1.63798E+07   2.63293E+07   1.74368E+06   1.73160E+01   5.90441E+00
  1.54435E-02   4.64579E+18   5.74397E+01   8.35742E+01   7.21420E+05   6.93498E+05   2.79223E+04   6.72574E+05   2.09241E+04   6.41846E+05   5.16517E+04   6.21192E+05   5.13822E+04   5.33417E-03   3.33000E-01  -1.23478E+00   1.39994E+07   2.21020E+07   1.37614E+06   1.66163E+01   5.56272E+00
  2.00039E-02   4.38781E+18   5.55283E+01   8.30014E+01   6.08125E+05   5.80776E+05   2.73482E+04   5.64205E+05   1.65715E+04   5.32545E+05   4.82312E+04   5.16187E+05   4.80178E+04   6.83165E-03   3.33000E-01  -1.23022E+00   1.19739E+07   1.85747E+07   1.15437E+06   1.59868E+01   5.26618E+00
  2.49162E-02   4.13100E+18   5.34531E+01   8.19288E+01   6.38775E+05   6.12082E+05   2.66930E+04   5.90209E+05   2.18738E+04   5.66355E+05   4.57270E+04   5.44763E+05   4.54452E+04   8.44089E-03   3.33000E-01  -1.22531E+00   1.04395E+07   1.59117E+07   1.00539E+06   1.51504E+01   4.91994E+00
  3.02298E-02   3.83420E+18   5.12717E+01   8.03574E+01   5.30508E+05   5.04741E+05   2.57661E+04   4.90536E+05   1.42054E+04   4.65309E+05   3.94327E+04   4.51286E+05   3.92498E+04   1.01678E-02   3.33000E-01  -1.21999E+00   9.09732E+06   1.36303E+07   8.12165E+05   1.48968E+01   4.80757E+00
  3.59997E-02   3.56083E+18   4.91018E+01   7.86055E+01   4.01700E+05   3.76513E+05   2.51875E+04   3.62526E+05   1.39868E+04   3.41861E+05   3.46518E+04   3.28055E+05   3.44716E+04   1.20042E-02   3.33000E-01  -1.21422E+00   7.97833E+06   1.17547E+07   6.72281E+05   1.46631E+01   4.66567E+00
  4.20667E-02   3.24362E+18   4.68944E+01   7.64513E+01   3.63738E+05   3.39382E+05   2.43559E+04   3.23981E+05   1.54015E+04   3.08307E+05   3.10757E+04   2.93104E+05   3.08773E+04   1.39079E-02   3.33000E-01  -1.20816E+00   7.11060E+06   1.03036E+07   5.89389E+05   1.42602E+01   4.48252E+00
  4.84256E-02   2.96270E+18   4.46541E+01   7.42221E+01   3.27713E+05   3.04220E+05   2.34922E+04   2.91649E+05   1.25711E+04   2.77471E+05   2.67498E+04   2.65061E+05   2.65879E+04   1.58526E-02   3.33000E-01  -1.20180E+00   6.24998E+06   8.91195E+06   4.89392E+05   1.37402E+01   4.30120E+00
  5.50951E-02   2.69763E+18   4.23249E+01   7.15329E+01   2.61237E+05   2.38714E+05   2.25230E+04   2.26871E+05   1.18434E+04   2.15593E+05   2.31206E+04   2.03903E+05   2.29680E+04   1.78612E-02   3.33000E-01  -1.19513E+00   5.49444E+06   7.71217E+06   4.10528E+05   1.36170E+01   4.19212E+00
  6.18884E-02   2.49357E+18   3.99922E+01   6.85206E+01   2.32136E+05   2.10378E+05   2.17583E+04   1.99679E+05   1.06983E+04   1.90120E+05   2.02580E+04   1.79559E+05   2.01202E+04   1.99113E-02   3.33000E-01  -1.18833E+00   4.88580E+06   6.75389E+06   3.48911E+05   1.35574E+01   4.15132E+00
  6.88721E-02   2.28680E+18   3.76171E+01   6.52029E+01   2.07534E+05   1.86491E+05   2.10425E+04   1.79328E+05   7.16298E+03   1.69111E+05   1.73807E+04   1.62040E+05   1.72884E+04   2.19404E-02   3.33000E-01  -1.18135E+00   4.33931E+06   5.91120E+06   2.93903E+05   1.30261E+01   3.95592E+00
  7.59384E-02   2.10854E+18   3.51117E+01   6.12522E+01   1.72675E+05   1.52290E+05   2.03855E+04   1.34478E+05   1.78117E+04   1.36712E+05   1.55775E+04   1.19130E+05   1.53480E+04   2.39527E-02   3.33000E-01  -1.17428E+00   3.87007E+06   5.19780E+06   2.56814E+05   1.29381E+01   3.88965E+00
