# Target loading - inner     : b2mn     B2.5 bjb99/7 SOLPS-ITER  2023-11-10  05:18 cydza170
# x	 : coordinate along target [m]. <0 in PFR
# ne	 : electron density [1/m^3]
# Te	 : electron temperature [eV]
# Ti	 : ion temperature [eV]
# Wtot	 : total power flux [W/m^2]
# Wpart	 : power flux with particles [W/m^2]
# Wrad	 : power flux with radiation [W/m^2]
# Wpls	 : power flux with charged particles [W/m^2]
# Wneut	 : power flux with neutral particles [W/m^2]
# Wheat	 : power flux due to particles impinging on wall [W/m^2]
# Wpot	 : power flux due to recombination [W/m^2]
# Whtpl	 : power flux due to plasma particles impinging on wall [W/m^2]
# Wptpl	 : power flux due to plasma recombination [W/m^2]
# xMP	 : radial coordinate in midplane (IMP for inner target(s), OMP for outer(s)) [m]
# Rclfc	 : radial coordinate on target [m]
# Zclfc	 : vertical coordinate on target [m]
# Wpar_xpt	 : parallel power flux around x-point [W/m^2]
# WWpar	 : would-be parallel power flux without dissipation in divertor [W/m^2]
# WWtrg	 : would-be target power flux without dissipation in divertor [W/m^2]
# Lcnnt	 : connection length from midplane to target [m]
# Lcnnx	 : connection length from x-point to target [m]
#           x            ne            Te            Ti          Wtot         Wpart          Wrad          Wpls         Wneut         Wheat          Wpot         Whtpl         Wptpl           xMP         Rclfc         Zclfc      Wpar_xpt         WWpar         WWtrg         Lcnnt         Lcnnx
 -1.20277E-01   2.94045E+15   2.05087E+00   1.41358E+01   8.25434E+04   7.24310E+03   7.53003E+04   4.04767E+01   7.20262E+03   7.05228E+03   1.90823E+02   1.53697E+01   2.51071E+01  -2.46325E-01   3.80919E-01  -1.35092E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.49870E+00   1.23860E+00
 -1.08956E-01   5.09301E+15   2.29591E+00   1.43855E+01   8.35701E+04   6.72162E+03   7.68485E+04   1.51461E+02   6.57016E+03   6.52773E+03   1.93890E+02   1.08735E+02   4.27261E+01  -2.32256E-01   3.72914E-01  -1.34291E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.90226E+00   1.45189E+00
 -9.82887E-02   1.00717E+16   2.51028E+00   1.41801E+01   8.41980E+04   5.78878E+03   7.84092E+04   2.05618E+02   5.58316E+03   5.57785E+03   2.10934E+02   1.23140E+02   8.24776E+01  -2.18308E-01   3.65371E-01  -1.33537E+00   0.00000E+00   0.00000E+00   0.00000E+00   3.25855E+00   1.61021E+00
 -8.82954E-02   2.08328E+16   2.76005E+00   1.41337E+01   8.62222E+04   6.24956E+03   7.99727E+04   7.60213E+01   6.17354E+03   5.94162E+03   3.07935E+02  -8.98748E+01   1.65896E+02  -2.04415E-01   3.58305E-01  -1.32830E+00   0.00000E+00   0.00000E+00   0.00000E+00   3.73473E+00   1.86988E+00
 -7.90058E-02   4.39159E+16   3.06374E+00   1.43488E+01   9.04983E+04   8.96515E+03   8.15332E+04   6.71487E+02   8.29366E+03   8.43034E+03   5.34807E+02   3.27498E+02   3.43989E+02  -1.90609E-01   3.51736E-01  -1.32174E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.14712E+00   2.05081E+00
 -7.03247E-02   7.97255E+16   3.42748E+00   1.50079E+01   8.99310E+04   6.86365E+03   8.30673E+04   1.28012E+03   5.58353E+03   6.10525E+03   7.58398E+02   6.50182E+02   6.29934E+02  -1.77066E-01   3.45597E-01  -1.31560E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.63717E+00   2.31198E+00
 -6.24164E-02   1.41636E+17   3.83171E+00   1.60304E+01   9.24481E+04   8.02965E+03   8.44184E+04   2.41769E+03   5.61196E+03   6.77051E+03   1.25914E+03   1.28767E+03   1.13002E+03  -1.63868E-01   3.40005E-01  -1.31001E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.18765E+00   2.61287E+00
 -5.51936E-02   2.19355E+17   4.30142E+00   1.72312E+01   9.82988E+04   1.03747E+04   8.79241E+04   4.25322E+03   6.12147E+03   8.44958E+03   1.92511E+03   2.46895E+03   1.78427E+03  -1.50815E-01   3.35176E-01  -1.30465E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.64881E+00   2.80866E+00
 -4.77499E-02   3.27835E+17   4.79903E+00   1.86505E+01   8.86164E+04   8.46946E+03   8.01470E+04   5.21474E+03   3.25472E+03   6.23703E+03   2.23243E+03   3.05719E+03   2.15755E+03  -1.38028E-01   3.33000E-01  -1.29797E+00   0.00000E+00   0.00000E+00   0.00000E+00   6.21650E+00   3.09547E+00
 -4.01978E-02   4.60673E+17   5.38255E+00   2.02055E+01   8.98867E+04   9.03158E+03   8.08551E+04   7.57404E+03   1.45754E+03   5.99047E+03   3.04111E+03   4.56646E+03   3.00758E+03  -1.25747E-01   3.33000E-01  -1.29042E+00   0.00000E+00   0.00000E+00   0.00000E+00   6.83366E+00   3.43327E+00
 -3.32974E-02   6.21330E+17   6.05820E+00   2.17445E+01   9.47838E+04   1.31871E+04   8.15967E+04   1.10109E+04   2.17613E+03   9.04540E+03   4.14167E+03   6.91934E+03   4.09161E+03  -1.13763E-01   3.33000E-01  -1.28352E+00   0.00000E+00   0.00000E+00   0.00000E+00   7.27212E+00   3.60100E+00
 -2.71141E-02   8.19109E+17   6.89221E+00   2.34629E+01   1.01635E+05   1.92592E+04   8.23756E+04   1.69200E+04   2.33919E+03   1.36980E+04   5.56117E+03   1.14126E+04   5.50735E+03  -1.02013E-01   3.33000E-01  -1.27734E+00   0.00000E+00   0.00000E+00   0.00000E+00   7.99869E+00   4.01642E+00
 -2.17092E-02   1.09077E+18   7.87689E+00   2.52041E+01   1.10088E+05   2.68847E+04   8.32037E+04   2.49462E+04   1.93853E+03   1.95333E+04   7.35142E+03   1.76394E+04   7.30682E+03  -9.07488E-02   3.33000E-01  -1.27193E+00   0.00000E+00   0.00000E+00   0.00000E+00   8.68752E+00   4.32885E+00
 -1.69132E-02   1.51857E+18   9.09918E+00   2.71042E+01   1.25938E+05   4.18018E+04   8.41366E+04   3.84354E+04   3.36640E+03   3.13118E+04   1.04900E+04   2.80229E+04   1.04126E+04  -7.98216E-02   3.33000E-01  -1.26713E+00   0.00000E+00   0.00000E+00   0.00000E+00   9.22613E+00   4.56641E+00
 -1.27837E-02   2.17474E+18   1.06310E+01   2.93636E+01   1.46887E+05   6.16581E+04   8.52291E+04   5.88537E+04   2.80443E+03   4.61260E+04   1.55321E+04   4.33861E+04   1.54676E+04  -6.91433E-02   3.33000E-01  -1.26301E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.02368E+01   5.11851E+00
 -9.36185E-03   3.17421E+18   1.27623E+01   3.17752E+01   1.92711E+05   1.06184E+05   8.65269E+04   9.95564E+04   6.62785E+03   8.25039E+04   2.36803E+04   7.60286E+04   2.35278E+04  -5.89351E-02   3.33000E-01  -1.25958E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.10606E+01   5.52398E+00
 -6.55532E-03   4.47507E+18   1.58192E+01   3.42857E+01   2.42987E+05   1.54932E+05   8.80546E+04   1.50502E+05   4.42976E+03   1.20828E+05   3.41036E+04   1.16500E+05   3.40017E+04  -4.88739E-02   3.33000E-01  -1.25678E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.24034E+01   6.24761E+00
 -4.23761E-03   6.24155E+18   1.98995E+01   3.62993E+01   3.20261E+05   2.30259E+05   9.00021E+04   2.23618E+05   6.64115E+03   1.80934E+05   4.93250E+04   1.74446E+05   4.91722E+04  -3.89382E-02   3.33000E-01  -1.25446E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.31216E+01   6.57799E+00
 -2.30020E-03   7.98861E+18   2.54322E+01   3.80000E+01   4.67496E+05   3.75239E+05   9.22571E+04   3.59340E+05   1.58992E+04   3.08458E+05   6.67813E+04   2.92924E+05   6.64154E+04  -2.82276E-02   3.33000E-01  -1.25252E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.51290E+01   7.48157E+00
 -7.09720E-04   9.56564E+18   3.21230E+01   3.91342E+01   6.34578E+05   5.40299E+05   9.42787E+04   5.23226E+05   1.70729E+04   4.56412E+05   8.38873E+04   4.39732E+05   8.34945E+04  -1.11899E-02   3.33000E-01  -1.25093E+00   0.00000E+00   0.00000E+00   0.00000E+00   1.93259E+01   9.58609E+00
  7.61855E-04   1.01721E+19   3.32439E+01   3.92389E+01   6.15306E+05   5.19493E+05   9.58123E+04   5.08583E+05   1.09102E+04   4.30248E+05   8.92458E+04   4.19588E+05   8.89948E+04   2.63050E-04   3.33000E-01  -1.24946E+00   2.45044E+07   4.26414E+07   2.93524E+06   2.63673E+01   1.04103E+01
  2.59769E-03   1.06647E+19   3.38928E+01   3.92994E+01   7.11239E+05   6.13609E+05   9.76298E+04   5.95242E+05   1.83668E+04   5.18907E+05   9.47026E+04   5.00962E+05   9.42800E+04   8.96917E-04   3.33000E-01  -1.24762E+00   2.62730E+07   4.46755E+07   3.09221E+06   2.07858E+01   7.55705E+00
  5.02028E-03   1.11524E+19   3.42556E+01   3.94532E+01   7.66522E+05   6.66895E+05   9.96272E+04   6.49038E+05   1.78573E+04   5.68045E+05   9.88502E+04   5.50598E+05   9.84393E+04   1.73343E-03   3.33000E-01  -1.24520E+00   2.31408E+07   3.86110E+07   2.65794E+06   1.90506E+01   6.64978E+00
  7.96860E-03   1.14402E+19   3.40242E+01   3.96212E+01   7.66257E+05   6.65081E+05   1.01176E+05   6.50494E+05   1.45865E+04   5.64553E+05   1.00527E+05   5.50303E+05   1.00192E+05   2.75882E-03   3.33000E-01  -1.24225E+00   1.93777E+07   3.17360E+07   2.16733E+06   1.79863E+01   6.24810E+00
  1.14136E-02   1.14552E+19   3.32655E+01   3.98765E+01   7.43030E+05   6.40624E+05   1.02406E+05   6.23063E+05   1.75607E+04   5.43222E+05   9.74023E+04   5.26065E+05   9.69983E+04   3.96711E-03   3.33000E-01  -1.23881E+00   1.63615E+07   2.62999E+07   1.74173E+06   1.73160E+01   5.90441E+00
  1.54435E-02   1.11990E+19   3.21712E+01   4.01372E+01   7.17486E+05   6.14426E+05   1.03060E+05   5.92727E+05   2.16993E+04   5.25219E+05   8.92071E+04   5.04019E+05   8.87078E+04   5.33417E-03   3.33000E-01  -1.23478E+00   1.39760E+07   2.20650E+07   1.37384E+06   1.66163E+01   5.56272E+00
  2.00039E-02   1.05772E+19   3.09258E+01   4.04522E+01   6.53313E+05   5.50641E+05   1.02672E+05   5.31393E+05   1.92489E+04   4.67099E+05   8.35420E+04   4.48293E+05   8.30991E+04   6.83165E-03   3.33000E-01  -1.23022E+00   1.18926E+07   1.84486E+07   1.14653E+06   1.59868E+01   5.26618E+00
  2.49162E-02   9.90282E+18   2.95080E+01   4.05480E+01   6.22199E+05   5.19451E+05   1.02748E+05   4.99671E+05   1.97803E+04   4.40574E+05   7.88769E+04   4.21249E+05   7.84218E+04   8.44089E-03   3.33000E-01  -1.22531E+00   1.03341E+07   1.57511E+07   9.95240E+05   1.51504E+01   4.91994E+00
  3.02298E-02   9.15895E+18   2.80031E+01   4.04783E+01   5.27001E+05   4.24822E+05   1.02179E+05   4.08646E+05   1.61758E+04   3.56772E+05   6.80494E+04   3.40969E+05   6.76772E+04   1.01678E-02   3.33000E-01  -1.21999E+00   8.97621E+06   1.34488E+07   8.01352E+05   1.48968E+01   4.80757E+00
  3.59997E-02   8.37330E+18   2.65430E+01   4.02290E+01   4.96419E+05   3.95246E+05   1.01173E+05   3.79155E+05   1.60908E+04   3.36227E+05   5.90194E+04   3.20506E+05   5.86492E+04   1.20042E-02   3.33000E-01  -1.21422E+00   7.83066E+06   1.15371E+07   6.59837E+05   1.46631E+01   4.66567E+00
  4.20667E-02   7.62750E+18   2.51222E+01   3.98226E+01   4.40087E+05   3.39770E+05   1.00317E+05   3.25509E+05   1.42607E+04   2.86770E+05   5.29999E+04   2.72837E+05   5.26718E+04   1.39079E-02   3.33000E-01  -1.20816E+00   6.97448E+06   1.01064E+07   5.78106E+05   1.42602E+01   4.48252E+00
  4.84256E-02   6.93981E+18   2.37314E+01   3.92876E+01   3.80416E+05   2.80891E+05   9.95244E+04   2.68010E+05   1.28813E+04   2.35223E+05   4.56684E+04   2.22638E+05   4.53720E+04   1.58526E-02   3.33000E-01  -1.20180E+00   6.23262E+06   8.88719E+06   4.88032E+05   1.37402E+01   4.30120E+00
  5.50951E-02   6.25608E+18   2.23563E+01   3.84829E+01   3.34238E+05   2.35938E+05   9.83001E+04   2.24609E+05   1.13290E+04   1.96734E+05   3.92046E+04   1.85665E+05   3.89439E+04   1.78612E-02   3.33000E-01  -1.19513E+00   5.48403E+06   7.69756E+06   4.09751E+05   1.36170E+01   4.19212E+00
  6.18884E-02   5.65933E+18   2.09953E+01   3.73336E+01   2.92089E+05   1.94763E+05   9.73264E+04   1.86898E+05   7.86499E+03   1.61063E+05   3.36996E+04   1.53379E+05   3.35187E+04   1.99113E-02   3.33000E-01  -1.18833E+00   4.85121E+06   6.70607E+06   3.46440E+05   1.35574E+01   4.15132E+00
  6.88721E-02   5.10737E+18   1.97122E+01   3.59917E+01   2.60011E+05   1.63667E+05   9.63435E+04   1.55490E+05   8.17747E+03   1.35023E+05   2.86436E+04   1.27034E+05   2.84554E+04   2.19404E-02   3.33000E-01  -1.18135E+00   4.31709E+06   5.88093E+06   2.92398E+05   1.30261E+01   3.95592E+00
  7.59384E-02   4.63242E+18   1.82854E+01   3.40251E+01   2.30294E+05   1.34930E+05   9.53632E+04   1.26201E+05   8.72943E+03   1.09860E+05   2.50706E+04   1.01331E+05   2.48697E+04   2.39527E-02   3.33000E-01  -1.17428E+00   3.83320E+06   5.14827E+06   2.54367E+05   1.29381E+01   3.88965E+00
  8.29577E-02   4.19052E+18   1.67271E+01   3.14130E+01   1.88118E+05   9.36718E+04   9.44461E+04   8.87974E+04   4.87448E+03   7.32478E+04   2.04241E+04   6.84855E+04   2.03119E+04   2.59403E-02   3.33000E-01  -1.16726E+00   3.40207E+06   4.50824E+06   2.09576E+05   1.28181E+01   3.82620E+00
  8.99166E-02   3.71943E+18   1.48756E+01   2.80867E+01   1.55850E+05   6.23264E+04   9.35236E+04   5.67926E+04   5.53380E+03   4.54985E+04   1.68279E+04   4.00920E+04   1.67006E+04   2.78568E-02   3.33000E-01  -1.16031E+00   3.04588E+06   3.98545E+06   1.81710E+05   1.26502E+01   3.75751E+00
