# Target loading - inner     : b2mn     B2.5 bjb99/7 SOLPS-ITER  2023-11-10  05:27 cydza170
# x	 : coordinate along target [m]. <0 in PFR
# ne	 : electron density [1/m^3]
# Te	 : electron temperature [eV]
# Ti	 : ion temperature [eV]
# Wtot	 : total power flux [W/m^2]
# Wpart	 : power flux with particles [W/m^2]
# Wrad	 : power flux with radiation [W/m^2]
# Wpls	 : power flux with charged particles [W/m^2]
# Wneut	 : power flux with neutral particles [W/m^2]
# Wheat	 : power flux due to particles impinging on wall [W/m^2]
# Wpot	 : power flux due to recombination [W/m^2]
# Whtpl	 : power flux due to plasma particles impinging on wall [W/m^2]
# Wptpl	 : power flux due to plasma recombination [W/m^2]
# xMP	 : radial coordinate in midplane (IMP for inner target(s), OMP for outer(s)) [m]
# Rclfc	 : radial coordinate on target [m]
# Zclfc	 : vertical coordinate on target [m]
# Wpar_xpt	 : parallel power flux around x-point [W/m^2]
# WWpar	 : would-be parallel power flux without dissipation in divertor [W/m^2]
# WWtrg	 : would-be target power flux without dissipation in divertor [W/m^2]
# Lcnnt	 : connection length from midplane to target [m]
# Lcnnx	 : connection length from x-point to target [m]
#           x            ne            Te            Ti          Wtot         Wpart          Wrad          Wpls         Wneut         Wheat          Wpot         Whtpl         Wptpl           xMP         Rclfc         Zclfc      Wpar_xpt         WWpar         WWtrg         Lcnnt         Lcnnx
 -1.20277E-01   3.25310E+15   2.25453E+00   1.76147E+01   1.40241E+05   1.15959E+04   1.28645E+05   1.04678E+02   1.14912E+04   1.13996E+04   1.96303E+02   7.37247E+01   3.09534E+01  -2.46325E-01   3.80919E-01  -1.35092E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.49870E+00   1.23860E+00
 -1.08956E-01   6.50147E+15   2.56008E+00   1.77807E+01   1.48243E+05   1.77676E+04   1.30475E+05  -2.70697E+02   1.80383E+04   1.74479E+04   3.19710E+02  -3.30850E+02   6.01531E+01  -2.32256E-01   3.72914E-01  -1.34291E+00   0.00000E+00   0.00000E+00   0.00000E+00   2.90226E+00   1.45189E+00
 -9.82887E-02   1.55779E+16   2.79437E+00   1.78295E+01   1.41675E+05   9.32451E+03   1.32351E+05   3.65615E+02   8.95889E+03   9.05382E+03   2.70686E+02   2.23840E+02   1.41775E+02  -2.18308E-01   3.65371E-01  -1.33537E+00   0.00000E+00   0.00000E+00   0.00000E+00   3.25855E+00   1.61021E+00
 -8.82954E-02   3.06938E+16   3.14504E+00   1.76327E+01   1.52965E+05   1.87030E+04   1.34262E+05   5.97973E+02   1.81050E+04   1.81715E+04   5.31436E+02   3.27053E+02   2.70920E+02  -2.04415E-01   3.58305E-01  -1.32830E+00   0.00000E+00   0.00000E+00   0.00000E+00   3.73473E+00   1.86988E+00
 -7.90058E-02   6.60700E+16   3.49999E+00   1.79501E+01   1.48513E+05   1.23097E+04   1.36203E+05   1.67841E+03   1.06313E+04   1.15824E+04   7.27319E+02   1.10407E+03   5.74343E+02  -1.90609E-01   3.51736E-01  -1.32174E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.14712E+00   2.05081E+00
 -7.03247E-02   1.23141E+17   3.96744E+00   1.89917E+01   1.54033E+05   1.58692E+04   1.38164E+05   2.56329E+03   1.33059E+04   1.45920E+04   1.27720E+03   1.47755E+03   1.08574E+03  -1.77066E-01   3.45597E-01  -1.31560E+00   0.00000E+00   0.00000E+00   0.00000E+00   4.63717E+00   2.31198E+00
 -6.24164E-02   2.16860E+17   4.48540E+00   2.06162E+01   1.57491E+05   1.74576E+04   1.40034E+05   4.21418E+03   1.32435E+04   1.53233E+04   2.13430E+03   2.27044E+03   1.94374E+03  -1.63868E-01   3.40005E-01  -1.31001E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.18765E+00   2.61287E+00
 -5.51936E-02   3.49149E+17   5.05118E+00   2.24450E+01   1.70233E+05   2.08314E+04   1.49402E+05   1.27437E+04   8.08771E+03   1.75087E+04   3.32270E+03   9.53741E+03   3.20632E+03  -1.50815E-01   3.35176E-01  -1.30465E+00   0.00000E+00   0.00000E+00   0.00000E+00   5.64881E+00   2.80866E+00
 -4.77499E-02   5.40204E+17   5.68314E+00   2.45760E+01   1.71286E+05   1.42417E+04   1.57044E+05   1.18101E+04   2.43167E+03   1.01691E+04   4.07260E+03   7.77245E+03   4.03761E+03  -1.38028E-01   3.33000E-01  -1.29797E+00   0.00000E+00   0.00000E+00   0.00000E+00   6.21650E+00   3.09547E+00
 -4.01978E-02   7.79730E+17   6.42851E+00   2.68475E+01   1.79936E+05   2.23910E+04   1.57545E+05   1.97999E+04   2.59104E+03   1.65537E+04   5.83727E+03   1.40000E+04   5.79998E+03  -1.25747E-01   3.33000E-01  -1.29042E+00   0.00000E+00   0.00000E+00   0.00000E+00   6.83366E+00   3.43327E+00
